STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SST,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Small states,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,16.116845442892803,17.043018436472774,18.18758394269512,20.633160877063318,20.02856122813281,20.892009571254853,20.498220640569397,21.053748231966054,23.22333712630599,25.1961668169221,30.249801503956565,30.366874336727495,29.791067623380595,27.622938855855615,27.73372599159472,29.071315307981777,31.972251023675003,34.534078922881385,40.7270675155359,43.36966720530582,41.354753485066205,41.108083084276586,42.01782249059549,42.11017419383949,41.52582126965218,44.21667000939369,43.93184036984728,43.244820781585915,44.493467834956604,47.402540098390546,50.85379786646812,50.5491737965449
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LAC,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Latin America & Caribbean (excluding high income),Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,66.99075209442515,65.73220020862854,65.56241374938212,67.29299385205998,65.8468239493051,66.1993267690986,66.25511352431732,64.61698524548211,62.70801332986091,61.86452251044957,61.1376765250643,57.66125917180743,58.359394387702125,57.489724691616985,57.52032516154656,57.971009553536845,57.85101990629307,57.89207730681022,57.31469614686683,57.91602428109018,57.308562120493754,57.77929314186113,55.35165529900068,52.6124734289931,51.748207252058286,50.645840284836794,53.474595190063724,54.86321130538485,55.447300042995074,56.288483130388514,59.03070766899968,55.230037649338115
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GAB,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Gabon,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,72.39263803680981,72.58883248730965,72.50755287009063,71.87187187187187,70.82551594746717,70.23705004389815,64.00329489291599,64.96815286624204,60.98287416232316,63.102409638554214,89.18555133079848,83.3596304193319,83.417004048583,81.45501955671448,51.235867446393755,51.11888111888112,51.84254807692308,51.84890426758939,53.03567508232712,51.67359212684527,47.050259067357516,41.285714285714285,42.08657407407407,42.59663483401546,35.03481710004407,38.11345755693582,32.36738703339882,34.14338919925512,35.45045045045045,34.67571378216426,33.62794670310898,33.20816464237517
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KIR,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Kiribati,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,0.8202833706189411,0.7741027445460943,0.7741027445460943,0.6141820212171971,1.6314779270633395,1.7777777777777777,1.7485428809325563,1.8302828618968388,2.003484320557491,1.9867549668874174,2.964959568733154,3.197158081705151,3.37751175716118,3.5343035343035343,6.25,16.20732208967503,18.59488354333715,16.90385282887886,17.885375494071145,16.365280289330922,16.365280289330922,16.365280289330922
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PST,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Post-demographic dividend,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,16.325925754706866,16.076300659258305,15.844043272320024,16.43932528502041,15.752393558051004,16.21744339355559,16.213568687989348,16.10448293180272,15.483345039742519,15.299803314436092,15.815601097004434,15.077756365343642,15.313175757660986,15.194286080571274,15.338265117291975,15.398915735135505,15.750946191827031,15.671901838416064,16.481084866644593,17.612547341431327,17.63867976803008,18.889214389857955,19.880668773596742,21.246477928865474,22.049091276969154,22.675490009290364,23.668868363201607,24.952550281921962,25.60766953043275,26.68907585568852,29.472129863507217,29.335856536146927
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DEU,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Germany,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.4713598720034904,3.1463918137107743,3.6718328464844547,3.89909477156473,4.428339254667776,4.826497718152783,4.780759562959601,4.181276901264427,4.475613460269989,5.162142728743484,6.886736982323955,7.23304331811066,8.38887051853266,8.411242564701867,10.301600630350332,11.262947069075642,12.38388786997316,15.012504833539147,15.643436506290342,17.031731741297538,17.623831185241347,21.183025265729714,23.736061905353058,24.756967657792927,26.820865044297125,30.032900977774485,30.019263616363467,34.0095116739047,35.6372215317549,40.57754190441197,44.83962451039339,39.83056651580046
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRA,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Brazil,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,94.50051835329704,94.62575252691177,94.41943971009216,95.25470679747278,95.40533992716533,94.15749580008782,93.56113403689945,92.97783636706042,92.9233437348484,90.03692682751945,89.49575535238313,84.2906139272103,85.7402993019374,87.16372938389796,86.03184644331054,87.13746765153225,86.77701228367638,88.22733838484815,84.33459089073504,89.05454592262524,84.81639788021631,87.19517749648806,82.57765825912698,76.82520084507338,72.57709272527237,73.54009626582052,79.71280895569382,78.41815458700346,81.57307523184174,81.43023575427466,83.17614240001018,77.3753492178891
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Vanuatu,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,1.8321729571271528,1.8321729571271528,1.8321729571271528,1.8321729571271528,1.8321729571271528,1.8321729571271528,1.8321729571271528,1.8321729571271528,3.7079199869897543,13.306071091538218,17.78592375366569,16.30026034133642,22.88196958725561,33.81325730577334,25.524079320113312,29.81357196122297,21.03723404255319,20.73109664496745,23.444976076555022,27.329558858221283,28.432229856339784,25.154847680444952
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DZA,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Algeria,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.8383010432190761,1.689247621793024,1.0882642458711582,1.8182754713093643,0.8348840718201479,0.9789500380421,0.6536264161905684,0.34888589105456574,0.9242541483965265,0.8199701094639901,0.2124980324256257,0.2591549295774648,0.2076099537037037,0.8968245916607488,0.8035199999999999,1.6372106737431815,0.6176403792653153,0.6078072911065706,0.7026294860324088,0.8882886158801071,0.378011982332619,0.9396767140402936,1.0150878965799606,0.4859241943563199,0.6091497774041904,0.4746068199656967,0.6063636491682747,0.8354731774053513,1.0196052854701747,1.0303952113436206,1.0621059945676203,0.9135847288909708
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BHS,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,"Bahamas, The",Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006678093626872648,0.006876696251742096,0.014985184003557772,0.023740097540835548,0.07164371881353966,0.09514123552376891,0.11301428390290695,0.17612196716351788,0.18714683789051392,0.21226502051544058,0.22405023958657005,0.21874610832263966,0.2592941437198737,0.3146688624867663,0.48087580785430484
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSS,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Pacific island small states,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,45.68871601610729,47.26564629824356,45.950183410247305,36.241708899175826,37.83709001128068,34.6339821695949,33.83414853693567,42.62929639458864,41.65838869896149,39.679810257930626,34.747252469299745,38.04738346029555,42.55879744418046,41.39776858468095,34.25026272608271,34.23425046697538,37.79985347985348,36.99218943237346,41.97803138984648,39.989547318485165,40.55177476637368,42.593463437573476
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SEN,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Senegal,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,4.656084656084656,4.540763673890609,4.277566539923954,4.339440694310511,4.205607476635514,4.063604240282685,3.906899418121363,3.7180480247869867,3.61890694239291,3.5765379113018603,0.9233167082294264,0.7848837209302326,0.7235812133072407,0.7039106145251397,0.6784452296819788,0.6132075471698114,0.6494464944649446,0.610316265060241,0.5988497483824586,0.6014695591322603,1.388816644993498,1.4782608695652173,1.4310144927536232,1.4279696714406065,1.4618546108399693,1.633582269332691,1.6329369531074716,3.69584939895668,6.271132035095228,6.307775184054589,9.233804272915231,13.291536050156742
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Eastern & Southern Africa,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,13.222863011534209,14.152902587194069,12.89592649130471,12.252345206879903,11.995926586819206,12.080006043558056,11.503828893824,11.232683634020619,13.577833615644593,13.953143772527032,16.836109342277933,18.39497008357162,18.298096702374743,17.63726271067396,18.007200893493657,18.587033328469598,19.172861305745258,19.310672671125257,19.21823658796779,20.797677665401817,21.75297440351036,22.08166614732336,22.50792583064071,23.581554689523678,25.051280470273436,25.752207771216824,24.878542270891398,27.08841134245608,28.805888481609337,30.338866751447203,32.433052241219094,33.12579863111523
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KEN,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Kenya,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,92.85935085007728,95.34071054164241,95.71303587051618,96.37721238938053,94.26386233269598,89.30741190765492,89.93491399349139,83.04521276595744,81.4894532931554,66.08226567768037,59.098229867863374,53.16422547714159,70.32726883561644,77.44544725230645,76.14427395209582,71.3124343257443,71.12855254461336,70.56044971507778,67.14216649040641,59.71184679334917,62.7448651669694,67.81649831649833,72.62341732480883,73.46679009488545,77.16175671268616,85.64064907055561,83.5605809533093,81.46698204286542,79.39644027273532,81.58532364139842,83.15806589644843,78.08217517776342
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Zambia,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,99.22625733183577,99.28152978888029,99.07252546753838,99.29251036838254,99.3980343980344,99.3311458859162,99.28820655966504,99.30739201611888,99.15822701565172,99.33024214322515,99.9955340053592,,,,94.76225576225576,97.53738161559889,,,,,,,99.87446722959389,99.86951967679187,97.19238449356193,97.01162532395409,94.30855587684981,86.23743381695661,84.60867694954834,84.35393144479751,85.55471673340773,92.08429313459801
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KWT,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Kuwait,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.739463201655969E-5,1.636152423959816E-5,2.9516906628185367E-4,0.005035308566165183,0.007453725398313027,0.06964400370978098,0.07040995768533274,0.07445042710821424,0.08282825591773121,0.08064904489271764,0.26501281241876185
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNA,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,18.05847059616638,17.57067444160448,17.836657184833236,16.385606894090202,15.968025292601018,15.330319900181399,14.278160526274863,13.830263354189883,13.17485743223903,11.373292355054941,10.465794953035799,10.575361605167325,10.533529552150673,11.804716346971672,11.587837550425219,12.84661114495425,12.848699024710955,12.001968556366313,9.359853095350184,9.360798914849466,9.373351668188695,9.631375436889615,9.340330037106163,9.585144818123732,8.972934886648968,8.924478206906402,9.263994567697772,8.370464757097436,8.736881888301294,11.1788329048026,11.014327664453383,9.959457286979218
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GEO,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Georgia,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,55.209851355290006,57.135160098522164,58.31091984938139,63.146819703491154,61.42960812772134,63.809173411822414,83.48406845693613,84.41993578109731,83.06609307782557,83.84745542105948,79.22009698275862,79.79515640766903,92.4831197464517,90.74301675977654,87.05661467359907,82.98334938764278,74.12652669136818,81.98715794527124,84.81024488347332,86.66756251460622,92.60075069142631,77.42260153031195,74.4766374419804,82.22696093050999,80.37161315205863,78.03710883411797,80.68740279937792,80.64244211256613,82.60602568324003,76.07911605937922,74.78268662066493,81.36670620798735
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SRB,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Serbia,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,23.821620805875547,29.740794826327317,32.425247270024585,34.16300634455832,33.388450775883996,37.012415384148376,43.591372477841304,35.56521496837471,35.77632856944637,43.39712161948442,31.829417741786497,31.896492703140954,30.94762412608129,26.327664366355783,29.509632224168126,32.99002028842463,30.059647487733343,27.463912448700412,27.053911601027398,29.088930640363238,33.002152061517464,23.959119170984454,26.979917932552517,27.302755974621963,34.22398708162067,28.2772468536216,29.49107823699863,26.72773653664462,31.19123580494322,29.95329787234042,28.854067868057754,34.98218909376226
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BEL,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Belgium,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.7825388096950214,0.7451067615658363,0.8542748355832469,0.7157579693367592,0.8312667119245211,0.8977529297924953,0.7371975978659377,0.745880532264407,0.9124460526790329,1.0057505265399815,2.71746893300957,2.8538855689605493,2.763528250618382,2.6716294458229943,3.3085263032893955,3.9945142163499696,4.990388593991985,5.425427345576718,6.829417410158888,7.5321167322856235,8.441797292012387,10.548892836258924,14.236724864539434,15.636520426862132,18.460403887242403,22.322215049135643,17.965095904492674,19.554139392050242,24.259385119737736,21.744799453248472,27.404335237499023,23.54315741284422
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GRL,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Greenland,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,94.37649164677804,52.6894645110884,54.168338971389254,55.954492974008055,31.198848817339687,48.108856088560884,42.779086772830674,44.653033181101726,43.032570163928,54.346842860794844,64.1449010148062,65.78976995534207,65.66440349175558,72.92727643104502,73.91194377698686,75.33359802516874,75.2919349558005,71.24525220971921,72.55685826586489,74.96417387612122,74.3324705685898,77.04217832354512
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUN,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Tunisia,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.791602133884013,1.8242122719734661,1.0479272615194946,0.9660377358490566,0.5675368898978433,0.5085408788629547,0.8452125646524536,0.5186844276788871,0.7925151348376445,0.9002700810243073,0.8353152132880333,0.7000526685393259,0.8103200743180475,1.7844109831709476,1.6685929648241207,0.4665508253692442,1.0073501263302964,0.6819273600698741,0.5546891317969783,1.1730264883293995,1.1724896164182752,1.018792434529583,1.7493355481727573,2.3672125795745145,3.092197103864986,2.8855617691916624,2.967521971916355,2.68365656368775,2.7951720841300194,3.2256291450894885,3.1067066036411286,2.820009136592051
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CPV,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Cabo Verde,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,3.110047846889952,2.163627971382414,3.162541208023691,2.703110842645726,2.938622549243636,2.732356180632043,2.965088474414156,2.5584686429316252,1.9279216235129464,1.5780562140196412,1.2129459795278386,7.047181987666715,19.0087101906534,21.278335761200132,22.210880119507035,20.265535241818224,18.597684580386503,17.636397872240266,20.7974489083376,18.658162805372758,16.81810593594238,18.265594928110495
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GHA,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Ghana,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,100.0,100.0,100.0,99.65151275146523,99.5417348608838,99.68933943754088,99.96982043156783,99.49172233517281,77.53036437246963,83.58667529107375,91.70012460196594,84.26644611273699,69.42802144919565,66.27847670860251,87.65524093392946,83.1246317030053,66.76868327402136,53.548294640298074,74.62518020182604,76.94574681848627,68.95642765810956,67.45125968129618,66.88833746898263,63.99379604497868,64.88567684242985,50.85735294117647,47.62685302837781,40.37164179104478,37.46744214672575,40.39178714749052,36.660734645318,34.86709893896799
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,USA,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,United States,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,11.472024820567565,10.688617270684771,9.854307469002089,10.423594662414109,9.686607061885425,10.729502187814235,11.500257545372316,10.9020998840369,9.543402944114968,9.013633804898399,8.812616481936463,7.422489339139168,9.203825115029918,9.494620463113497,9.216198115575724,9.120923032213355,9.78948021905534,8.913912025749907,9.530199775150798,10.780630889292933,10.61439831172361,12.686393699636023,12.41296210839358,13.028580212898516,13.379294074170156,13.632808288969667,15.259444965546345,17.285422034383874,17.16288634248754,17.938273721696994,19.916698728158376,20.273308926192477
